Year,Month,Longitude,Latitude,SST_Celsius,Population
2011.0,11.0,29.5635,55.8067,13.0,2004672
2017.0,8.0,45.4063473,81.5824647,7.4,1279096
2012.0,10.0,124.502949,-36.981351,16.9,447692
2012.0,10.0,97.9006,-37.0297,14.9,10516927
2021.0,2.0,80.7508963187,-26.9910493908,23.9,149365
2018.0,4.0,-49.93567,64.50901,7.5,18406
2013.0,4.0,43.09414,61.16101,11.0,12409738
2021.0,8.0,45.243314,-70.036891,3.0,4430367
2018.0,5.0,-10.64142,-22.28326,22.4,603
2019.0,9.0,-88.7842,78.7423,6.8,18406
2012.0,11.0,17.85031001,-46.283538715,12.2,4430367
2021.0,7.0,73.897760006,17.217117793,26.4,599821
2013.0,5.0,-177.37216,-59.41024,9.3,411346
2020.0,11.0,141.0272415828,-53.5714743593,13.8,447692
2013.0,7.0,-93.35251126,28.59752787,23.3,21580827
2019.0,11.0,86.449822,48.401024,17.8,996319
2014.0,12.0,-76.596,50.8385,7.0,1363159
2011.0,8.0,-178.44171009,-85.85059387,2.0,2269
2010.0,12.0,163.942803322,-40.254305145,20.0,411346
2011.0,12.0,-21.0423158716,-68.8592136432,10.3,2269
2018.0,12.0,-150.8435191,13.5522581,20.8,0
2010.0,3.0,175.25969,40.76733,16.3,37468302
2011.0,10.0,85.1126406176,-9.1540761256,23.3,599821
2019.0,2.0,71.62803,-73.37486,11.0,4430367
2018.0,11.0,-163.04035,68.41239,6.6,18406
2019.0,12.0,88.7936,-85.0699,9.0,2269
2021.0,10.0,-106.577340949,60.095455294,11.0,1363159
2018.0,6.0,-98.557318,40.427147,21.8,5206593
2014.0,6.0,177.7171024,26.59455615,23.9,30661
2013.0,3.0,-161.876949254,61.822086638,4.9,18406
2018.0,1.0,25.0647128749,47.7644080042,10.1,509707
2021.0,3.0,-131.96139682,-5.66524636,28.7,136005
2020.0,6.0,-57.76179336,-76.8748168,6.0,2269
2020.0,5.0,-18.202,50.7992,10.7,1201426
2010.0,11.0,-122.6955296,-84.33779901,6.0,2269
2013.0,4.0,136.923301124,-25.245676911,24.5,447692
2017.0,3.0,65.8795137,15.7143218,19.7,1446563
2012.0,9.0,-138.131551388,76.207432886,7.7,18406
2016.0,11.0,113.844913,62.6083008,7.2,1520381
2012.0,1.0,-95.54674,-10.17367,27.5,10390607
2020.0,12.0,112.3899642,-56.010693,15.2,447692
2010.0,6.0,-56.54082862,1.004458753,30.7,239457
2016.0,2.0,86.9465879669,-32.0397472186,22.4,149365
2018.0,10.0,73.6838545091,89.0665441135,3.3,216364
2012.0,1.0,144.4089015,30.5376303,17.2,37468302
2017.0,7.0,143.313167,-6.135357,24.7,366862
2013.0,7.0,14.593722516,54.284546992,17.5,1320826
2015.0,6.0,93.788404586,61.725281925,7.2,1520381
2015.0,3.0,28.990030377,-84.654934506,10.5,2269
2014.0,8.0,-166.845796,-82.85799,2.0,2269
2015.0,12.0,83.1969,68.2028,3.2,1068113
2015.0,10.0,40.59417,39.44137,18.0,1080324
2021.0,4.0,83.220201,77.111725,2.9,1279096
2019.0,3.0,-43.95813738,62.06986468,6.9,18406
2011.0,7.0,136.20654074,-41.53796594,13.9,447692
2020.0,7.0,25.8492,81.0989,7.2,216364
2019.0,7.0,-105.59121303,-57.65768704,6.1,2269
2010.0,12.0,70.209421312,-68.215115669,9.6,4430367
2011.0,7.0,52.624409909,-80.045436216,3.5,2269
2013.0,5.0,45.649952,-57.683223,10.6,4430367
2015.0,8.0,27.2383,29.8632,23.0,20076002
2013.0,6.0,81.080016,82.754914,5.1,1279096
2021.0,4.0,-37.297126,65.942553,7.2,18406
2012.0,8.0,178.0710262,-56.2089501,9.2,411346
2012.0,6.0,-132.95745501,-30.79098631,15.7,136005
2014.0,10.0,-2.5294,-52.2219,11.4,4430367
2010.0,3.0,65.999607226,-75.731312147,10.5,4430367
2017.0,1.0,-153.0180309,-57.40347058,13.4,411346
2011.0,6.0,89.272701431,-56.024170763,9.2,149365
2012.0,1.0,-76.2019344,27.5517829,16.3,279668
2010.0,9.0,-6.979444437,5.887856074,27.7,4920776
2019.0,5.0,-94.953003,-67.593767,6.6,2269
2020.0,11.0,-18.640058659,-31.473767749,19.7,603
2021.0,1.0,-50.785928814,56.050257797,8.7,18406
2019.0,6.0,52.070674052,-42.418757191,13.4,147209
2019.0,2.0,-27.861692,50.009563,10.0,1201426
2020.0,1.0,61.4745,56.42986,1.7,1068113
2010.0,7.0,-65.6846701,11.3049164,27.2,2934560
2014.0,10.0,160.9825268507,10.5395761013,28.7,6996
2018.0,8.0,10.817294,78.672698,9.3,216364
2020.0,11.0,107.886558,-35.527322,19.2,10516927
2019.0,12.0,-71.22687,60.76559,6.7,18406
2020.0,10.0,41.482812194,-74.166808078,5.0,4430367
2014.0,10.0,175.2801,42.6655,21.8,37468302
2018.0,10.0,43.0837195099,-42.4432878949,13.4,201851
2012.0,12.0,78.48901035,22.678590234,19.1,28513682
2010.0,12.0,93.8725305674,8.5829567737,23.3,10156316
2013.0,12.0,-121.6899,-11.74137,25.4,136005
2011.0,6.0,-79.5438154433,-0.9997687078,21.7,1822397
2011.0,5.0,-71.1915445432,-38.040212824,12.6,6680371
2017.0,12.0,-83.6774,-32.8059,16.1,6680371
2013.0,2.0,-152.774391,16.071827,18.2,0
2013.0,9.0,-73.751403861,-30.191397329,11.5,6680371
2021.0,5.0,137.14286153,-43.67765061,16.8,447692
2020.0,11.0,-138.434748,50.1872181,12.0,1363159
2019.0,2.0,29.6123,-65.514,12.2,4430367
2016.0,1.0,-84.556893,-60.206353,9.5,2269
2016.0,2.0,147.21045,-59.56529,16.0,447692
2017.0,3.0,-84.07484017,72.7483571,1.6,18406
2010.0,7.0,-10.6318,-66.9332,5.4,2269
2019.0,11.0,-121.79459771,57.33628882,6.9,1363159
2014.0,1.0,49.263372,33.13403,14.6,8895947
2018.0,3.0,-48.4022,11.2107,22.2,57506
2014.0,3.0,87.1363898,86.7468578,-1.6,216364
2011.0,7.0,-141.219297986,60.1742980684,12.5,18406
2014.0,11.0,-45.71692815,1.34248645,28.7,57506
2021.0,10.0,67.3408171,51.4700407,19.8,1068113
2013.0,7.0,-78.8802909,-22.87349397,13.6,10390607
2010.0,10.0,91.210441566,-53.634845281,9.8,149365
2015.0,9.0,-126.898564162,-53.03493547,7.6,136005
2012.0,5.0,111.74900795,-48.47070823,15.6,447692
2014.0,11.0,19.329410252,-39.891092829,14.0,4430367
2011.0,8.0,62.58473847,-39.25442884,12.3,147209
2021.0,11.0,23.283319083,-18.27430042,22.0,2523844
2014.0,10.0,131.2504444053,-82.179121508,7.0,411346
2011.0,9.0,52.963323,-23.955875,17.3,147209
2014.0,11.0,18.57392,70.208334,6.2,1279096
2013.0,6.0,75.59919,-27.20041,17.9,149365
2015.0,4.0,86.3215740633,-85.6888564441,9.0,2269
2011.0,2.0,-168.58005286,69.78136216,2.0,18406
2011.0,4.0,-158.5932,-58.799,11.3,411346
2012.0,4.0,13.685676,38.482286,15.0,212768
2018.0,2.0,-73.70022252,-26.217688541,20.2,6680371
2013.0,10.0,33.685987,-45.181738,12.5,4430367
2019.0,8.0,-17.63157,32.29419,20.4,232388
2019.0,9.0,-10.24019,-22.69276,18.6,603
2011.0,12.0,-120.6993553,37.7543624,10.6,21580827
2014.0,6.0,-24.3425849,-51.425509,11.7,2269
2013.0,8.0,131.538025,49.178022,23.8,3037862
2018.0,1.0,66.605183613,43.753412575,14.3,2463969
2013.0,11.0,-178.3226817,58.7890176,9.3,37468302
2012.0,11.0,-88.524096048,57.598372183,9.0,1363159
2020.0,8.0,5.605037,38.98544,18.0,2693542
2021.0,7.0,-59.57909,-81.84675,4.5,2269
2017.0,6.0,-32.3778377,64.3529049,11.8,216364
2021.0,7.0,114.620736214,9.76371749,30.5,40781
2016.0,1.0,-163.74109911,-30.8774183,21.2,13067
2012.0,6.0,-103.2769,14.4833,24.8,21580827
2011.0,1.0,-130.5054,-83.4905,9.5,2269
2013.0,4.0,-115.03065733,14.08643763,17.8,21580827
2011.0,11.0,88.816118,78.980376,4.3,1279096
2019.0,2.0,157.793147,7.750048,23.6,6996
2019.0,2.0,-175.203227,63.163006,4.1,37468302
2012.0,2.0,122.760614909,23.177528606,19.1,2705791
2021.0,12.0,-32.97876,84.29607,1.8,216364
2011.0,7.0,-156.7053,55.6546,13.7,37468302
2017.0,1.0,178.443186,-82.0646101,12.5,411346
2017.0,3.0,75.6380917,71.5783569,1.7,1068113
2018.0,5.0,68.0421729768,14.2332072211,23.8,176851
2016.0,7.0,100.22936814,-5.25406264,25.0,10516927
2017.0,5.0,129.0108620598,76.6060434729,6.9,1520381
2018.0,11.0,-98.373193848,-73.949981601,6.0,2269
2019.0,12.0,-63.0812943,-22.65276278,22.1,3222199
2017.0,4.0,116.1043,-54.6723,15.5,447692
2018.0,1.0,-175.071001,-32.63232,20.6,22904
2018.0,6.0,142.10603253,-47.11712249,13.9,447692
2020.0,7.0,131.73316,-6.065,24.7,281135
2021.0,6.0,-2.697205,40.963939,15.7,6497124
2016.0,12.0,175.436225,73.078726,5.2,1520381
2010.0,5.0,1.9929,39.2277,14.0,2693542
2012.0,7.0,-116.9402631058,-62.3808220078,4.9,2269
2013.0,3.0,77.0503875,74.0615094,1.7,1068113
2017.0,10.0,159.4941,30.304,23.0,37468302
2018.0,12.0,-118.7071196,-40.5710682,16.7,136005
2011.0,6.0,44.25596415,42.52137175,17.1,1077333
2014.0,5.0,-70.3287770643,19.8548798778,21.0,3172152
2018.0,10.0,108.5073548,-39.2157823,16.3,447692
2021.0,11.0,42.1551,47.7607,13.6,1077333
2015.0,9.0,136.451111,61.282531,10.7,1520381
2020.0,5.0,81.81708,-59.5057,10.0,147209
2011.0,6.0,-72.8007683026,21.1059948975,22.7,5447
2015.0,6.0,107.68369,-24.74763,20.5,10516927
2017.0,10.0,-7.7211,-68.0193,6.6,2269
2017.0,8.0,-111.329164285,38.194596055,16.6,21580827
2020.0,4.0,141.95180743,46.73997807,17.8,37468302
2011.0,5.0,168.45057,60.14321,7.2,37468302
2011.0,11.0,54.7477819679,-7.1485792698,25.9,28091
2020.0,6.0,7.1779079729,-58.8893610516,9.3,4430367
2020.0,6.0,23.047157,48.359751,15.6,1759497
2018.0,5.0,-40.900292019,5.863907937,27.2,57506
2013.0,12.0,167.774624782,-14.86194205,27.5,52690
2014.0,2.0,67.362333,28.246929603,15.6,4011770
2011.0,10.0,-162.163685044,-52.434710426,9.4,411346
2019.0,8.0,-136.359236863,24.366106323,23.8,21580827
2020.0,9.0,123.321698,21.638233,26.9,2705791
2010.0,1.0,62.762634328,39.347630173,14.3,810186
2012.0,10.0,1.16787,14.06014,23.8,1213781
2010.0,3.0,42.436240233,26.895487027,16.4,6906595
2020.0,3.0,-107.610169,84.266192,-1.7,18406
2018.0,10.0,150.1831797,-76.8566545,7.0,411346
2015.0,9.0,-79.8407301065,-30.3288116621,11.5,6680371
2011.0,10.0,-63.9934,-86.3499,4.0,2269
2020.0,12.0,-23.612552,2.065329,26.4,1135949
2019.0,2.0,111.5451841,-89.6477309,13.0,2269
2014.0,5.0,-178.0966737668,-41.668937836,14.4,411346
2013.0,2.0,170.12433,-25.15371,26.5,197787
2020.0,2.0,-43.03400654,16.61566558,19.9,57506
2010.0,12.0,-60.305,-85.5984,10.0,2269
2014.0,1.0,-108.11732,-67.3752,10.4,2269
2013.0,7.0,-100.65625,-2.06116,22.9,1106698
2021.0,11.0,156.446441,82.862345,5.1,18406
2015.0,8.0,68.82031185,64.09135117,9.2,1068113
2012.0,7.0,10.488691,2.776922,28.6,3655656
2014.0,5.0,80.26693737,75.346003875,5.2,1279096
2010.0,8.0,134.308114,10.5112626,30.7,11410
2017.0,5.0,143.6838429788,-74.8130280069,9.0,411346
2010.0,11.0,-113.0986956534,70.9093562954,2.7,18406
2018.0,11.0,10.869153,-42.587825,13.1,4430367
2019.0,7.0,81.326261,-29.227708,15.8,149365
2018.0,2.0,-57.335877,-11.384995,29.7,4469585
2010.0,2.0,-41.242679,-44.4033605,19.8,2269
2021.0,9.0,-97.5255552,8.8090021,27.8,2851104
2019.0,11.0,-102.0875722,-33.5027983,16.8,6680371
2019.0,4.0,-19.965,-46.1599,17.2,2269
2014.0,4.0,-53.888258997,-8.416789089,28.6,4469585
2020.0,12.0,70.316595,62.890265,3.2,1068113
2013.0,1.0,117.13935437,-44.073297357,20.3,447692
2011.0,3.0,-138.17435,8.17992,21.1,136005
2017.0,2.0,-67.24923028,27.904885605,15.8,10073
2010.0,12.0,-43.336808,-14.802895,26.5,4469585
2013.0,7.0,-101.0952,-28.593,14.8,6680371
2021.0,10.0,90.8804734,-3.9064606,24.8,7563912
2017.0,8.0,35.5606387,2.96706963,31.1,2986352
2021.0,9.0,69.3039707,-20.1903425,18.5,149365
2017.0,2.0,-61.76198255,13.5821288,18.8,26636
2010.0,12.0,-165.65177,30.61984,15.7,30661
2015.0,5.0,104.938098,31.84257,20.4,4282738
2011.0,1.0,96.069727,-50.810079,16.2,447692
2017.0,7.0,-136.0016723,74.4025222,8.3,18406
2021.0,10.0,-174.3291,33.6799,18.8,30661
2018.0,5.0,-78.525641,-84.020898,3.0,2269
2014.0,6.0,21.614158,-69.762363,5.0,4430367
2010.0,3.0,-15.94728,-46.41563,18.7,2269
2015.0,1.0,38.516,-28.4366,23.1,1101771
2012.0,4.0,-91.165674407,-67.419403296,8.9,2269
2015.0,5.0,-8.18616,88.85578,-0.7,216364
2014.0,11.0,-46.2737,-61.554,10.4,2269
2015.0,6.0,119.37194431,-59.03210914,10.3,447692
2011.0,10.0,1.7515811,10.6387344,24.7,1213781
2015.0,6.0,25.222281,61.867968,15.0,1279096
2019.0,8.0,-177.07488653,24.52931212,23.5,30661
2013.0,7.0,-150.7697,-53.329,7.6,411346
2010.0,7.0,-64.72445202,-61.76814153,4.9,2269
2019.0,1.0,-128.39420154,43.95636508,7.3,21580827
2018.0,12.0,38.871528,-50.072419,15.0,4430367
2011.0,4.0,-103.273861,-25.27934,21.5,10390607
2018.0,4.0,35.3005,49.2212,11.3,2956706
2010.0,10.0,116.9008,46.4348,21.8,19617963
2017.0,1.0,29.952239,-37.576922,20.1,201851
2020.0,3.0,-19.2105,86.0396,-2.0,216364
2021.0,9.0,-100.3365632518,-83.3227726523,2.5,2269
2019.0,12.0,20.38245,1.78809,23.4,850946
2010.0,8.0,-75.805067605,88.703203378,4.3,18406
2013.0,3.0,-178.1230878593,-37.8586226861,19.1,411346
2014.0,2.0,51.8494780995,65.4821682615,1.2,12409738
2016.0,11.0,129.186429,84.078349,4.8,216364
2011.0,7.0,107.0281,-12.7746,22.6,10516927
2012.0,12.0,-102.1577146636,29.7390774176,17.8,21580827
2012.0,11.0,8.85279,-79.16277,8.0,2269
2010.0,4.0,-42.819724003,-83.972869456,10.0,2269
2010.0,11.0,25.1476319,6.9240879,25.9,368914
2012.0,7.0,66.86678827,-18.7684295,18.8,149365
2020.0,7.0,137.309389,67.823602,10.7,1520381
2012.0,10.0,45.25805847,41.82492202,17.4,1077333
2019.0,9.0,170.50654029,28.35007234,25.1,30661
2016.0,11.0,100.702539602,9.392606896,27.3,10156316
2010.0,10.0,117.458938,-60.972345,9.7,447692
2017.0,5.0,84.169157,32.425781,18.4,1329732
2017.0,1.0,-32.133516,69.828055,4.5,216364
2011.0,1.0,-176.21236,61.26115,5.2,37468302
2014.0,5.0,-45.8089,58.389012,11.6,18406
2018.0,8.0,92.7488974,-86.3398745,3.0,2269
2016.0,5.0,-16.3296382498,-79.1320842057,8.0,2269
2020.0,6.0,-136.2501476,86.1838078,3.2,18406
2012.0,1.0,-12.45802488,-34.68349512,22.0,603
2011.0,10.0,-144.7042,-64.575,5.5,411346
2016.0,3.0,132.81758,39.503798,16.3,9963497
2014.0,6.0,19.7689,-27.5526,15.6,404280
2013.0,1.0,176.019484866,-3.57448987,32.0,64011
2013.0,7.0,43.44032,-19.71428,18.5,3058387
2012.0,11.0,106.032955137,6.738054496,27.9,1952329
2017.0,11.0,53.8029982736,-73.4330306761,7.0,4430367
2021.0,1.0,24.671239,28.265656,15.5,20076002
2011.0,5.0,92.847494264,-54.407662625,11.8,447692
2018.0,5.0,-90.7009416,-41.0510002,14.7,6680371
2011.0,11.0,-132.4728845992,-81.1806265267,6.0,2269
2012.0,10.0,-157.5316,45.1958,15.5,30661
2019.0,8.0,-49.379874734,68.347423051,12.6,18406
2021.0,3.0,-163.818974,-3.8092281,29.3,0
2017.0,9.0,-104.908321,0.104312,30.5,21580827
2016.0,5.0,-167.4445136,-23.3725272,20.1,727
2012.0,1.0,-149.419908,-70.798922,9.5,411346
2016.0,1.0,-154.331502,75.145419,1.0,18406
2012.0,10.0,0.332401,-50.705013,11.7,4430367
2016.0,8.0,127.94853851,-35.18650458,15.5,447692
2016.0,8.0,-125.199047,-18.116728,17.6,136005
2010.0,6.0,-178.3018,63.58721,9.8,37468302
2010.0,4.0,111.508359,33.478984,18.1,19617963
2014.0,2.0,-142.8804338,19.67074124,17.0,136005
2012.0,1.0,-143.8642,33.1473,13.6,21580827
2017.0,12.0,-170.664002484,-65.840457392,9.2,411346
2011.0,7.0,-56.211789,66.494905,12.7,18406
2014.0,8.0,-22.29742,72.3107,11.4,216364
2021.0,10.0,106.11292,-65.38413,8.5,447692
2010.0,6.0,129.483781,-84.493515,7.0,2269
2013.0,5.0,173.3094646053,13.45177741,26.1,30661
2020.0,9.0,-135.83617744,-0.18614304,30.5,136005
2012.0,9.0,-76.07950473,-62.47762658,1.9,2269
2015.0,7.0,175.3006,5.6927,31.7,30661
2015.0,4.0,9.01695158,-31.58367674,21.4,4430367
2017.0,8.0,99.854347,1.1806528,32.0,7563912
2017.0,11.0,-76.677538,-42.953949047,11.1,6680371
2018.0,1.0,-13.69494132,-63.304159542,13.6,2269
2020.0,6.0,52.36272875,-81.4475575815,5.0,2269
2019.0,9.0,-63.32474925,13.6889193,26.3,26636
2012.0,1.0,16.9080989,-19.6957462,23.5,404280
2011.0,8.0,1.42332,80.72954,5.7,216364
2020.0,12.0,-161.405597,-84.911462,8.0,2269
2020.0,10.0,155.7747949989,79.9817384358,8.0,18406
2014.0,6.0,130.011692,71.920581,9.2,1520381
2019.0,1.0,-178.28437,-12.7134,26.6,1025
2021.0,10.0,91.40374,85.36429,4.5,216364
2013.0,7.0,73.712429597,74.521524318,8.7,1279096
2018.0,3.0,15.2849538,-12.2254454,25.9,7774200
2016.0,5.0,-122.79659,32.93577,14.1,21580827
2015.0,9.0,-62.30869,39.28857,20.8,10073
2018.0,1.0,-143.4356,-70.4619,9.5,411346
2019.0,2.0,57.0104653445,23.2414686045,17.1,1446563
2015.0,4.0,28.72904358,6.43055137,24.2,368914
2019.0,5.0,165.120294139,12.011087,26.4,30661
2021.0,2.0,46.5999101,34.5034813,13.8,6811955
2014.0,10.0,-140.9603078,-11.8277611,21.4,136005
2013.0,6.0,8.49437,-60.89225,8.7,4430367
2012.0,5.0,-111.7228655,-78.2380671,6.0,2269
2015.0,3.0,85.08425,12.78261,20.6,599821
2017.0,3.0,91.2809,81.8781,-0.1,1279096
2020.0,12.0,43.3896119448,-17.0028023596,24.9,3058387
2014.0,1.0,174.8364,8.1179,24.1,30661
2014.0,3.0,-127.06607,-23.60089,23.3,136005
2020.0,12.0,95.24392657,5.16335899,24.5,7563912
2017.0,9.0,-50.52450815,-72.44987096,4.5,2269
2020.0,1.0,-65.5846,67.6143,3.1,18406
2017.0,2.0,179.39511,38.75154,15.8,37468302
2020.0,9.0,24.44745173,85.25975141,6.0,216364
2014.0,9.0,143.151951038,61.56112876,10.7,1520381
2012.0,2.0,124.603487,38.705822,15.8,3037862
2016.0,6.0,-112.318073618,27.367945855,18.8,21580827
2014.0,10.0,81.6272937,-81.5624797,5.0,2269
2012.0,7.0,-56.5829316,17.0745275,27.4,89201
2010.0,12.0,126.4668246333,-22.8624008091,25.1,281135
2013.0,6.0,158.915361809,10.537132708,28.7,6996
2019.0,7.0,-46.7776,45.6478,18.7,5723
2018.0,1.0,72.7178734,-16.3717304,26.7,149365
2016.0,7.0,85.73593426,-2.86245739,23.6,599821
2014.0,3.0,-114.9407184684,17.3211626938,15.4,21580827
2016.0,3.0,49.095,39.479,14.3,2285729
2010.0,1.0,103.86646,-87.550826,12.5,2269
2020.0,9.0,23.6138,-27.8331,16.1,201851
2015.0,3.0,42.83691,-45.40654,18.0,201851
2021.0,10.0,65.431901605,-5.350240307,24.5,28091
2015.0,3.0,6.1889023,-16.7470409,27.4,7774200
2020.0,9.0,61.716713,80.844499,7.2,1279096
2016.0,11.0,120.4353542,-80.8667894,9.0,411346
2012.0,4.0,-79.124636,-75.622914,5.0,2269
2014.0,11.0,156.459896899,53.530193722,19.8,37468302
2018.0,5.0,-67.601265251,-26.959848125,18.9,6680371
2018.0,4.0,51.51668,33.73238,15.8,8895947
2011.0,10.0,-2.3259,82.6455,3.1,216364
2012.0,2.0,-132.704185816,-2.013572832,30.4,136005
2012.0,11.0,60.8770963672,50.1766996096,17.8,1068113
2015.0,10.0,36.39389,32.43102,20.4,2064582
2018.0,8.0,-78.7197353226,54.209273521,13.0,1363159
2021.0,2.0,88.2964559319,-29.4698565608,23.3,10516927
2011.0,11.0,45.022600318,-53.005691846,12.1,4430367
2021.0,11.0,38.219866,-6.614126,25.9,261645
2010.0,3.0,-4.50961,-27.87207,24.1,603
2020.0,5.0,90.34754,25.12421,20.5,19578421
2014.0,11.0,-6.27362,82.46754,1.4,216364
2010.0,3.0,-166.7783,67.373,3.4,18406
2017.0,7.0,-68.6893338,-51.826994,7.9,2269
2019.0,10.0,89.2739492,75.8585153,7.2,1068113
2012.0,10.0,-171.4065,-48.3377,10.6,411346
2011.0,9.0,123.329665337,-55.805019671,9.7,447692
2012.0,1.0,124.967609,65.737988,3.7,1520381
2015.0,9.0,-179.3031,69.6707,9.5,1520381
2016.0,4.0,38.4634,17.6145,20.6,895863
2015.0,3.0,-102.62019797,-79.29156034,9.5,2269
2011.0,5.0,-61.9857,87.9896,0.6,18406
2012.0,10.0,-10.3860705,13.718582,23.8,2446749
2019.0,6.0,35.5012102,-63.4139529,7.1,4430367
2018.0,12.0,-122.45285534,4.95862463,20.5,21580827
2015.0,3.0,143.42889,-64.295791,14.3,447692
2015.0,8.0,-48.08891,-31.95689,15.4,1736989
2021.0,5.0,-46.5298,75.23325,6.5,18406
2014.0,9.0,-107.140855,13.058486,26.6,21580827
2012.0,8.0,63.4611,63.8811,9.2,1068113
2020.0,4.0,166.382159863,74.032127409,5.2,1520381
2020.0,2.0,-138.874763795,-39.8312060391,19.0,136005
2020.0,6.0,178.9758268775,41.8068633784,21.8,37468302
2019.0,9.0,5.1807866476,-29.4017799124,16.8,4430367
2014.0,1.0,100.30918,-64.13704,14.3,447692
2017.0,1.0,-35.370701,12.719305,21.6,167504
2013.0,7.0,127.4874,30.3745,24.5,9963497
2016.0,6.0,-10.277916593,59.109811261,10.3,20817
2010.0,4.0,20.25481,40.52698,14.7,475577
2012.0,12.0,52.7785,-14.8746,25.5,3058387
2010.0,5.0,-118.488071571,72.623800551,2.1,18406
2016.0,5.0,99.07941,-10.93908,24.7,10516927
2018.0,2.0,-117.08756,26.82557,12.8,21580827
2012.0,12.0,81.33886891,-62.54348667,11.1,147209
2014.0,2.0,-41.9616574191,61.468893529,6.7,18406
2020.0,4.0,-56.627568729,27.683986797,19.8,10073
2017.0,4.0,-15.262795,8.274413,21.6,1135949
2018.0,12.0,-134.76960824,25.41372068,17.5,21580827
2014.0,4.0,-23.8626,-67.4304,10.9,2269
2014.0,10.0,86.3175116,-3.19516516,25.1,599821
2013.0,1.0,-101.5910161701,-40.3354395001,18.5,6680371
2013.0,10.0,61.04819,-67.6093963,5.6,4430367
2010.0,12.0,8.3421389574,-24.9368381067,23.5,404280
2012.0,10.0,-95.40125,-21.71731,18.4,10390607
2014.0,1.0,32.3151914306,-81.7006906833,10.5,2269
2010.0,12.0,4.8322634926,37.2229425882,12.0,2693542
2014.0,4.0,-130.865846246,-39.519886879,17.0,136005
2015.0,7.0,-108.360235,58.296354,12.5,1363159
2016.0,9.0,-117.2833948366,-31.7810874554,13.9,136005
2010.0,7.0,-172.6175204,-42.4711879,10.9,411346
2011.0,8.0,159.92222,-79.02769,5.0,411346
2018.0,7.0,-75.74044,78.91641,6.8,18406
2019.0,9.0,-71.063386127,49.597268162,12.5,1363159
2016.0,3.0,-179.0324978207,85.8890758627,-2.0,18406
2012.0,6.0,100.6758923,70.5622688,9.2,1520381
2010.0,11.0,80.9851,-20.4397,22.0,149365
2019.0,12.0,14.1155727739,27.94021545,18.0,1157746
2020.0,2.0,21.5798,-25.5755,24.2,269338
2017.0,1.0,-35.1017729,29.4827344,16.8,167504
2017.0,2.0,-156.1733387624,-54.1568735198,14.8,411346
2011.0,5.0,-69.3215131,-15.8158159,22.2,1814087
2017.0,7.0,-87.98113,-65.06464,1.0,2269
2020.0,3.0,-152.608205217,-49.270216034,15.8,411346
2013.0,6.0,53.56806061,-50.03066704,11.0,201851
2011.0,11.0,-77.40167,20.29962,21.0,589083
2010.0,7.0,69.827623898,30.669464817,22.2,4011770
2016.0,6.0,150.7365,4.4847,30.8,6996
2012.0,9.0,-114.6631424493,-83.9900412204,2.5,2269
2011.0,4.0,-60.6435289904,69.8398692089,4.0,18406
2015.0,12.0,-59.180512,7.899101,24.6,109934
2014.0,4.0,-142.03998,14.19823,20.8,136005
2019.0,7.0,148.925978,-58.7213342,8.8,447692
2021.0,12.0,-102.143659,12.019413,21.4,21580827
2019.0,12.0,-106.1680278,70.853496,3.7,18406
2019.0,5.0,-166.98198825,-20.97815875,20.7,727
2018.0,8.0,-65.940788,-75.945589,2.0,2269
2011.0,1.0,-130.6078564769,61.027772633,5.2,18406
2012.0,2.0,150.672233794,24.905775702,18.5,50568
2015.0,3.0,-144.4869903,7.5806069,21.1,136005
2011.0,6.0,37.534368724,51.599215082,15.0,12409738
2017.0,2.0,-68.078752,85.469943,-2.0,18406
2021.0,9.0,64.620718089,-8.49142797,22.1,28091
2013.0,7.0,-142.25383,25.35373,23.0,21580827
2018.0,6.0,11.12008,77.26224,7.9,20817
2020.0,4.0,73.52608,76.72278,2.9,1279096
2014.0,5.0,-21.9782666916,48.8989001952,14.3,1201426
2021.0,2.0,-124.161085815,-81.599296134,10.0,2269
2021.0,2.0,143.9809591317,-57.5773030396,16.6,447692
2016.0,3.0,172.303914,-52.567006,17.6,411346
2017.0,11.0,-88.3318,-81.6613,3.0,2269
2018.0,4.0,107.3784052,-83.0906876,11.0,2269
2021.0,8.0,-87.3792600732,-5.8501988631,18.2,1822397
2013.0,7.0,-4.35239,43.39646,16.6,6497124
2020.0,3.0,59.0057,-31.7609,21.9,147209
2011.0,12.0,-23.1981,-47.0941,16.9,2269
2021.0,6.0,59.5764912,31.6880664,20.4,810186
2015.0,2.0,-9.2132000915,31.6234636157,12.4,1846661
2016.0,11.0,-11.54138,73.7877,3.8,216364
2013.0,10.0,-170.35876,62.70424,10.1,37468302
2010.0,3.0,-30.2068825,-8.58710136,29.8,4469585
2015.0,1.0,-4.1668656,21.8755881,15.9,232388
2017.0,9.0,42.754941434,-62.921184734,5.6,4430367
2011.0,11.0,-64.1613879,-58.2759348,9.6,2269
2017.0,9.0,83.33893,24.27094,24.3,1329732
2020.0,5.0,-67.2948,-82.7084,6.0,2269
2013.0,10.0,-59.441921955,-61.489958656,8.7,2269
2020.0,6.0,-66.434561,11.452261,25.7,2934560
2017.0,2.0,-131.9736219,-17.4541017,25.9,136005
2020.0,9.0,88.0993711,40.8460506,21.3,996319
2014.0,2.0,-19.50623,88.638527,-2.0,216364
2017.0,3.0,-66.3182541824,-10.9981268754,27.2,1814087
